"2012-09-18","06:37:12","schmidtwisser: Liebe IE-Nutzer: Bitte mal eben den Browser wechseln: http://t.co/UMFJYdAc","http://twitter.com/schmidtwisser/statuses/247947363359010816"
"2012-09-17","07:57:27","schmidtwisser: New blog post published:
Using Quicksilver as simple Pomodoro timer - http://t.co/PU75Noy5","http://twitter.com/schmidtwisser/statuses/247605169221685248"
"2012-09-16","13:39:59","schmidtwisser: Jetzt, wo ich wieder arbeite, lohnt sich auch das @simfy Abo wieder.","http://twitter.com/schmidtwisser/statuses/247328983430098944"
"2012-09-15","14:26:34","schmidtwisser: Preparing introduction to JavaScript - already 60 slides and I did not mention browsers yet.","http://twitter.com/schmidtwisser/statuses/246978319449473025"
"2012-09-14","07:33:23","schmidtwisser: Friday the 14th - feared for bad luck and off-by-one errors.","http://twitter.com/schmidtwisser/statuses/246511947946799104"
"2012-09-13","18:30:47","schmidtwisser: Kartoffelsalat ist alle. Bratkartoffeln für alle!","http://twitter.com/schmidtwisser/statuses/246315002628276224"
"2012-09-13","15:45:03","schmidtwisser: @jan nur so.","http://twitter.com/schmidtwisser/statuses/246273295534673920"
"2012-09-13","15:42:00","schmidtwisser: @jan du hast was von Grillen erzählt.","http://twitter.com/schmidtwisser/statuses/246272527616323586"
"2012-09-13","11:13:13","schmidtwisser: RT @ChinoWanker_: This guy. http://t.co/B0T0BNoq","http://twitter.com/schmidtwisser/statuses/246204886558060544"
"2012-09-13","10:01:21","schmidtwisser: JavaScript is a strange bastard sometimes: http://t.co/9iCmp3jY","http://twitter.com/schmidtwisser/statuses/246186800027168768"
"2012-09-13","07:52:19","schmidtwisser: Fighting OpenDNS's Search feature for failed DNS lookups. So annoying.","http://twitter.com/schmidtwisser/statuses/246154325427113984"
"2012-09-12","13:00:25","schmidtwisser: Wenigstens einer findet die Tiefbauarbeiten vor der Tür spannend :-S #fb","http://twitter.com/schmidtwisser/statuses/245869476309000192"
"2012-09-11","08:53:02","schmidtwisser: Erster kleiner Auftrag an Land. Feeling #entrepreneury","http://twitter.com/schmidtwisser/statuses/245444829557956608"
"2012-09-10","13:47:50","schmidtwisser: @meineerde Wenn du ne Wohung hast, geht's nach Mexico oder andersrum?","http://twitter.com/schmidtwisser/statuses/245156632328294402"
"2012-09-10","12:37:34","schmidtwisser: @meineerde du machst auch  #mexicoworking?","http://twitter.com/schmidtwisser/statuses/245138947519418368"
"2012-09-06","10:41:38","schmidtwisser: Immer wieder begeistert von der kompetenten und freundlichen Hotline der #TK /cc @TKinBerlinBB","http://twitter.com/schmidtwisser/statuses/243660221011070976"
"2012-09-05","12:56:00","schmidtwisser: RT @vimberlin: Mark your calendars: Next meetup on 2012-09-27, 8:00 p.m. at @LAUNCH_CO. We are currently looking for talks: https://t.co ...","http://twitter.com/schmidtwisser/statuses/243331649700519936"
"2012-09-04","18:40:19","schmidtwisser: Portemonnaie zu Hause vergessen. Es wird Zeit, dass man NFC und Co fürs Micro payment benutzen kann.","http://twitter.com/schmidtwisser/statuses/243055911998992384"
"2012-09-04","14:45:17","schmidtwisser: @thegcat @Argorak @Xylakant @apfelfabrik @bascht @jan @meineerde kein Prä-Bier aber suche ne Mitfahrgelegenheit aus F'hain.","http://twitter.com/schmidtwisser/statuses/242996761063485440"
"2012-09-03","19:47:09","schmidtwisser: RT @chneukirchen: Browsers should have an option to open unverified SSL connections in private mode easily.","http://twitter.com/schmidtwisser/statuses/242710343888019456"
"2012-09-01","20:23:28","schmidtwisser: Ich habe gerade Call for the Dead von Carré, John le auf Kindle für Android zu Ende gelesen. http://t.co/hxgm66xS","http://twitter.com/schmidtwisser/statuses/241994707255824384"
"2012-08-31","13:38:43","schmidtwisser: @thegcat @Argorak @Xylakant @apfelfabrik @bascht @jan @meineerde d'accord","http://twitter.com/schmidtwisser/statuses/241530459308294146"
"2012-08-31","11:40:14","schmidtwisser: Asynchrone Kommunikation ist manchmal schwierig.","http://twitter.com/schmidtwisser/statuses/241500640700948480"
"2012-08-31","11:38:33","schmidtwisser: @thegcat die ist gerade eingetroffen /cc @jan","http://twitter.com/schmidtwisser/statuses/241500216396742656"
"2012-08-30","10:44:16","schmidtwisser: Hab ich erwähnt, dass es Transformers 3 aus den Play Movies Store kostenlos dazu gab? Denke an Wheezer: http://t.co/hyv6DYJa","http://twitter.com/schmidtwisser/statuses/241124167469105152"
"2012-08-30","10:19:16","schmidtwisser: Mein neues Nexus 7 ist gerade angekommen #fb #freu","http://twitter.com/schmidtwisser/statuses/241117876805844992"
"2012-08-30","10:18:44","schmidtwisser: Es ist wirklich anstrengend ein neues Android-Gerät einzurichten. Alle Apps neu installieren, alle Einstellungen erneut vornehmen. #fb","http://twitter.com/schmidtwisser/statuses/241117744622354433"
"2012-08-29","19:24:45","schmidtwisser: So does http://t.co/JxPcMaDz work? Let's try posting stuff to my @AppDotNet account via http://t.co/AGydDqSQ.","http://twitter.com/schmidtwisser/statuses/240892764676554753"
"2012-08-29","10:57:02","schmidtwisser: Sympathischer Beitrag zum Thema frühkindliche Förderung und Freizeitstress: http://t.co/QYqa9sgh","http://twitter.com/schmidtwisser/statuses/240764993417666560"
"2012-08-28","18:12:27","schmidtwisser: @cdixon @alexkli I think [someone] might be @paulg - http://t.co/Gy2R6bE1","http://twitter.com/schmidtwisser/statuses/240512182427717633"
"2012-08-27","20:26:46","schmidtwisser: @diana_clarke yes - works on my machine. Also tried posting the user agent and it works locally but not on level7-password-holder's side","http://twitter.com/schmidtwisser/statuses/240183598437769216"
"2012-08-27","20:21:09","schmidtwisser: @diana_clarke I cannot even post a simple string. There has to be something else and I don't know what. Works on my machine. :(","http://twitter.com/schmidtwisser/statuses/240182185146073088"
"2012-08-27","20:19:55","schmidtwisser: @diana_clarke I thought, I have taken this into account. Mind to have a look? https://t.co/Z1kQPUdi","http://twitter.com/schmidtwisser/statuses/240181874612391936"
"2012-08-27","20:08:00","schmidtwisser: I need somebody to help me with level 6 on #stripectf. Willing to help him/her with level 0 to 5. I'm desparate.","http://twitter.com/schmidtwisser/statuses/240178875693400064"
"2012-08-27","15:25:55","schmidtwisser: RT @draxar: Apparently Neil Armstrong used to tell unfunny jokes about the Moon, and follow them up with 'Ah, I guess you had to be ther ...","http://twitter.com/schmidtwisser/statuses/240107885793783808"
"2012-08-27","06:48:32","schmidtwisser: Das Nexus 7 gibt es jetzt im deutschen Google Play Store. Versand in 3 bis 5 Tagen: http://t.co/Y1nxdJLc","http://twitter.com/schmidtwisser/statuses/239977681473634304"
"2012-08-26","21:47:26","schmidtwisser: I'm on level 6 in the @Stripe Capture the Flag challenge. Follow my progress: https://t.co/b9sxKfrL #stripectf","http://twitter.com/schmidtwisser/statuses/239841510823178240"
"2012-08-26","21:30:12","schmidtwisser: Taking a break, continuing tomorrow. #stripectf","http://twitter.com/schmidtwisser/statuses/239837171866009600"
"2012-08-26","21:05:19","schmidtwisser: I'm on level 5 in the @Stripe Capture the Flag challenge. Follow my progress: https://t.co/b9sxKfrL #stripectf","http://twitter.com/schmidtwisser/statuses/239830908369240064"
"2012-08-26","20:17:57","schmidtwisser: I'm on level 4 in the @Stripe Capture the Flag challenge. Follow my progress: https://t.co/b9sxKfrL #stripectf","http://twitter.com/schmidtwisser/statuses/239818991458213890"
"2012-08-26","20:00:54","schmidtwisser: Level 4 - finally a ruby one.","http://twitter.com/schmidtwisser/statuses/239814697208123393"
"2012-08-26","19:59:09","schmidtwisser: Level 3 finished. #stripectf","http://twitter.com/schmidtwisser/statuses/239814258387451904"
"2012-08-26","18:29:58","schmidtwisser: Level 2 finished. Needed to change diapers on my little one to get the inspiration. #stripectf","http://twitter.com/schmidtwisser/statuses/239791815061041152"
"2012-08-26","15:30:03","schmidtwisser: Any hints for level 2? #stripectf ","http://twitter.com/schmidtwisser/statuses/239746538908286976"
"2012-08-26","14:40:39","schmidtwisser: RT @rmetzler: Apple says Samsung is the same. Now people wonder why they pay so much for Apple hardware: https://t.co/Yc3q34wS","http://twitter.com/schmidtwisser/statuses/239734106328539136"
"2012-08-26","13:32:23","schmidtwisser: That was level 1 #stripectf","http://twitter.com/schmidtwisser/statuses/239716925947650048"
"2012-08-26","13:20:19","schmidtwisser: Successfully managed to pass level0 in stripe's web capture the flag. Yay!","http://twitter.com/schmidtwisser/statuses/239713890496303104"
"2012-08-26","08:43:36","schmidtwisser: @SBahnBlog hat die Berliner doch auch - nur eben mit den Strecken, die in der Wartung im Soll sind. ;)","http://twitter.com/schmidtwisser/statuses/239644249954598912"
"2012-08-25","14:17:05","schmidtwisser: RT @BadJokeCat: Past, Present and Future walked into a bar. It was tense.","http://twitter.com/schmidtwisser/statuses/239365787352178688"
"2012-08-24","17:38:23","schmidtwisser: RT @edavis10: @drnic Group 0 and Group NaN?","http://twitter.com/schmidtwisser/statuses/239054056285429760"
"2012-08-23","21:27:09","schmidtwisser: @konstantinhaase great. thanks for the clarification","http://twitter.com/schmidtwisser/statuses/238749240141172737"
"2012-08-23","21:26:05","schmidtwisser: @konstantinhaase That one sounds like a mailing list - similar to google groups. Isn't it?","http://twitter.com/schmidtwisser/statuses/238748972502634496"
"2012-08-23","21:05:07","schmidtwisser: Wie kann man Mail-Adressen in Google Apps 4 your domain anlegen, die im Postfach von mehren Nutzern landen? Sozusagen einen Verteiler? #fb","http://twitter.com/schmidtwisser/statuses/238743696936423425"
"2012-08-22","07:29:57","schmidtwisser: Schlechter Empfang ist schlecht. #fb","http://twitter.com/schmidtwisser/statuses/238176166203240448"
"2012-08-21","09:30:20","schmidtwisser: @thegcat uni","http://twitter.com/schmidtwisser/statuses/237844073661210624"
"2012-08-21","09:30:10","schmidtwisser: RT @slightlylate: Heh: http://t.co/6jWTpw0t","http://twitter.com/schmidtwisser/statuses/237844030719942656"
"2012-08-21","07:14:54","schmidtwisser: Sitze im Café und das Kind ist im Kindergarten. Ein neues Gefühl. #fb","http://twitter.com/schmidtwisser/statuses/237809990713360384"
"2012-08-20","15:32:17","schmidtwisser: @freaklikeme so which did you choose?","http://twitter.com/schmidtwisser/statuses/237572773961138177"
"2012-08-19","11:09:21","schmidtwisser: Just signed up on http://t.co/hnkLe6tT as @schm. Preparing for my twitter and facebook exodus.","http://twitter.com/schmidtwisser/statuses/237144214440382464"
"2012-08-16","11:31:54","schmidtwisser: @janl why do you always kill my trolling with real life? Hope, you're fine.","http://twitter.com/schmidtwisser/statuses/236062724507963392"
"2012-08-16","11:13:16","schmidtwisser: @janl so you may report others while you're driving yourself?","http://twitter.com/schmidtwisser/statuses/236058036752506880"
"2012-08-14","18:57:04","schmidtwisser: @grosser Hidden OS X feature","http://twitter.com/schmidtwisser/statuses/235449979244802049"
"2012-08-14","14:25:57","schmidtwisser: @jan nee. Das ist zu spät. Da kann ich nicht. Wünsche guten Appetit. /cc @KirRoyal @grundprinzip @janschaf @switchbert @tec @wielinde","http://twitter.com/schmidtwisser/statuses/235381752384851968"
"2012-08-14","14:20:12","schmidtwisser: @jan wann machst du denn Feierabend? /cc @KirRoyal @grundprinzip @janschaf @switchbert @tec @wielinde","http://twitter.com/schmidtwisser/statuses/235380304091693056"
"2012-08-07","09:08:39","schmidtwisser: RT @alexkli: How Apple and Amazon Security Flaws Led to Mat Honan’s Epic Hacking http://t.co/VSQm9O9Y","http://twitter.com/schmidtwisser/statuses/232765184106713088"
"2012-08-04","15:24:29","schmidtwisser: @meineerde hab gehört Babelsberg hat verloren. Warum schreibst du das denn eigentlich nie.","http://twitter.com/schmidtwisser/statuses/231772605374398464"
"2012-08-04","12:35:01","schmidtwisser: @meineerde na Rostocker eben.","http://twitter.com/schmidtwisser/statuses/231729953929064448"
"2012-08-04","12:02:43","schmidtwisser: @meineerde ich kenne jemanden der gerade im ggü liegenden Block sitzt. Viel Spaß.","http://twitter.com/schmidtwisser/statuses/231721825833476096"
"2012-07-26","17:00:48","schmidtwisser: Netzabdeckung am Strand: eher mäßig.","http://twitter.com/schmidtwisser/statuses/228535351931715584"
"2012-07-19","19:53:18","schmidtwisser: RT @Broslife: I am terrified of snakes.  And by snakes I mean commitment.","http://twitter.com/schmidtwisser/statuses/226042045960179713"
"2012-07-17","19:47:13","schmidtwisser: Copywriting ist doof. Ich kann das nicht. #selbstaendigkeit","http://twitter.com/schmidtwisser/statuses/225315742323720192"
"2012-07-17","19:45:00","schmidtwisser: @thegcat der zieht doch auch im Stehen Öl ;-)","http://twitter.com/schmidtwisser/statuses/225315184342872064"
"2012-07-17","18:51:28","schmidtwisser: Jelly Beans: here I come. #android","http://twitter.com/schmidtwisser/statuses/225301712724955136"
"2012-07-17","12:36:05","schmidtwisser: New @chiliproject plugin released: Custom Home Path for ChiliProject - https://t.co/dScGxwe4","http://twitter.com/schmidtwisser/statuses/225207244164317184"
"2012-07-16","21:01:34","schmidtwisser: New blog post released: Static Files And Bitly Proxy On Single Domain - http://t.co/6ArnuK5k","http://twitter.com/schmidtwisser/statuses/224972064237428737"
"2012-07-15","19:06:02","schmidtwisser: I got 1,713,855 points while escaping from demon monkeys in @TempleRun for Android. Beat that! http://t.co/acbAi7Tm","http://twitter.com/schmidtwisser/statuses/224580599749419009"
"2012-07-13","20:13:43","schmidtwisser: @jan there should be one. Maybe I should check if there's a proper auto discovery link. Try /atom.xml","http://twitter.com/schmidtwisser/statuses/223872856642166784"
"2012-07-13","09:57:31","schmidtwisser: @meineerde Sorry. Forgot to update the DNS. It should work now - besides brower caches. You may read it on https://t.co/f4NhnYko as well.","http://twitter.com/schmidtwisser/statuses/223717787716165632"
"2012-07-12","20:44:55","schmidtwisser: New blog post released: Monkey-Patching User in ChiliProject - http://t.co/NcR5I91j","http://twitter.com/schmidtwisser/statuses/223518321146990592"
"2012-07-12","18:20:35","schmidtwisser: @philipptessenow Wo geht's denn hin?","http://twitter.com/schmidtwisser/statuses/223482000311463936"
"2012-07-11","20:50:08","schmidtwisser: @edavis10 Does it matter with a newborn in the house?","http://twitter.com/schmidtwisser/statuses/223157247126159362"
"2012-07-11","18:34:41","schmidtwisser: @awendt @konstantinhaase fun fact: fun facts are seldom funny.","http://twitter.com/schmidtwisser/statuses/223123160621514752"
"2012-07-08","10:12:29","schmidtwisser: Braucht jemand ein iPhone/iPod Autoradio FM Zauberding namens Belkin Tunebase FM? Wir haben keinen Bedarf mehr dafür
http://t.co/T8S0JBKm","http://twitter.com/schmidtwisser/statuses/221909612310446080"
"2012-07-07","08:16:10","schmidtwisser: @rmetzler I did: 1,651,965 is my high score.","http://twitter.com/schmidtwisser/statuses/221517954884444161"
"2012-07-06","20:03:04","schmidtwisser: @janl cool, thanks","http://twitter.com/schmidtwisser/statuses/221333462433538048"
"2012-07-06","19:47:31","schmidtwisser: @janl Did you get a reliable reply on that one?","http://twitter.com/schmidtwisser/statuses/221329548736864256"
"2012-07-06","10:47:39","schmidtwisser: @janl is there a generic link to the slides of your talk about secure password hashes? Only found one of from the PHP UG.","http://twitter.com/schmidtwisser/statuses/221193690025172992"
"2012-07-06","10:45:45","schmidtwisser: Started a ChiliProject plugin to switch password hashes from SHA1 to PBKDF2 - thanks @janl for the heads up yesterday at @rug_b.","http://twitter.com/schmidtwisser/statuses/221193209886420993"
"2012-07-05","10:33:27","schmidtwisser: Nachher: http://t.co/byquBtpT","http://twitter.com/schmidtwisser/statuses/220827720622424064"
"2012-07-05","10:21:56","schmidtwisser: Vorher: http://t.co/vUUS8FKl","http://twitter.com/schmidtwisser/statuses/220824823515975680"
"2012-07-04","17:01:37","schmidtwisser: @thegcat bei uns hat er geklingelt und Jonathan geweckt. Passiert.","http://twitter.com/schmidtwisser/statuses/220563022131892226"
"2012-07-04","07:40:45","schmidtwisser: @thegcat der hat bestimmt schon einen Zettel eingeworfen, dass du nicht da warst. So macht das jedenfalls unserer.","http://twitter.com/schmidtwisser/statuses/220421876529373185"
"2012-07-02","19:57:20","schmidtwisser: RT @janl: A good move: “If you are running XP, Vista, or Windows 7 you can upgrade to Windows 8 Pro for $39.99” #paraquoting — http://t. ...","http://twitter.com/schmidtwisser/statuses/219882470873645056"
"2012-07-01","19:42:01","schmidtwisser: @jbbarth yep. When sth like that happens, I'm always doing rake db:schema:dump db:test:prepare to fix the schema.rb and test db.","http://twitter.com/schmidtwisser/statuses/219516225989001216"
"2012-07-01","19:38:54","schmidtwisser: @jbbarth is your db/schema.rb up to date during each step?","http://twitter.com/schmidtwisser/statuses/219515441272455169"
"2012-07-01","18:15:25","schmidtwisser: @vimberlin @wikimatze ups. Ich wusste,  da waren noch was. Danke für das Engagement.","http://twitter.com/schmidtwisser/statuses/219494434448998400"
"2012-06-29","14:27:27","schmidtwisser: @wikimatze danke, aber das ist 'nur' ein Besuch bei der Familie. Urlaub ist erst später. Spaß haben wir natürlich trotzdem.","http://twitter.com/schmidtwisser/statuses/218712286632755200"
"2012-06-29","13:14:58","schmidtwisser: Rostock: immer auf der Höhe der Zeit: http://t.co/LPBaSmJg","http://twitter.com/schmidtwisser/statuses/218694043402649600"
"2012-06-28","20:41:39","schmidtwisser: RT @Hirschgarten: Berufsverbot für Steffen Simon","http://twitter.com/schmidtwisser/statuses/218444069544787971"
"2012-06-28","20:41:16","schmidtwisser: @Hirschgarten +1","http://twitter.com/schmidtwisser/statuses/218443973809803265"
"2012-06-28","15:38:41","schmidtwisser: Auf der B1 sieht es so aus, als wollten alle rechtzeitig nach Haus.","http://twitter.com/schmidtwisser/statuses/218367827185377280"
"2012-06-28","10:54:23","schmidtwisser: @awendt Ah - right. Port 666 was for doom. Mixed that up.","http://twitter.com/schmidtwisser/statuses/218296281754370049"
"2012-06-27","20:37:19","schmidtwisser: RT @wengzilla: 'Game of Thrones is like Twitter. There are 140 characters, and nothing good ever happens.' @Verdi_Michael","http://twitter.com/schmidtwisser/statuses/218080591126605826"
"2012-06-27","16:20:32","schmidtwisser: @awendt because it's unsafe. Who wouldn't know. #beentheredonethat","http://twitter.com/schmidtwisser/statuses/218015968541163520"
"2012-06-27","09:58:26","schmidtwisser: 'Bei Kaperns zu Gast' http://t.co/3UF2zLwP","http://twitter.com/schmidtwisser/statuses/217919803384528897"
"2012-06-27","07:41:48","schmidtwisser: I love @OctoberJones. His tweets are awesome.","http://twitter.com/schmidtwisser/statuses/217885425388355586"
"2012-06-26","13:26:36","schmidtwisser: RT @OctoberJones: Horse walks into a bar. Gets spooked when woman screams. Rears up. Several people injured. Horrible situation. Just ho ...","http://twitter.com/schmidtwisser/statuses/217609810248597504"
"2012-06-25","05:02:49","schmidtwisser: @railshoster there are Eclipse Scrap Pages and Groovy has an irb-like shell AFAIK. This is as good as it gets.","http://twitter.com/schmidtwisser/statuses/217120641973878784"
"2012-06-22","20:35:01","schmidtwisser: Ich glaube unsere Sing-Star-Nachbarn sind Griechen. #fb","http://twitter.com/schmidtwisser/statuses/216268072636522501"
"2012-06-22","19:55:15","schmidtwisser: @i0rek Kannst du Geld damit machen oder beobachtest du nur unerwartetes Verhalten?","http://twitter.com/schmidtwisser/statuses/216258066285461505"
"2012-06-22","19:30:36","schmidtwisser: Meine Güte stand der Jogi unter Dampf. Der war ja so angespannt, der wäre ja fast schon gerissen. #gergre","http://twitter.com/schmidtwisser/statuses/216251863832592384"
"2012-06-21","08:07:40","schmidtwisser: Why does @flickr's android app take literally hours to upload an image, while I can send the same image via mail in seconds?","http://twitter.com/schmidtwisser/statuses/215717608551493633"
"2012-06-20","07:49:21","schmidtwisser: RT @ralphruthe: Ruthe.de gratuliert zum 60sten. http://t.co/ONhjpx6u","http://twitter.com/schmidtwisser/statuses/215350612487979009"
"2012-06-14","18:24:32","schmidtwisser: RT @Xenokretia: Busfahrer: 'Der hintere Teil des Busses fährt heute in die gleiche Richtung wie der Rest.' - Fahrgast: 'Das heißt, ihr s ...","http://twitter.com/schmidtwisser/statuses/213336134699327488"
"2012-06-14","12:29:24","schmidtwisser: RT @AnneMeyerBerlin: Deutsche Bahn trifft auf BVG, BVG gewinnt  http://t.co/mJCODBvG","http://twitter.com/schmidtwisser/statuses/213246762431938561"
"2012-06-13","18:45:51","schmidtwisser: Warum immer Bela R. und nicht mal Bela B.? #nedger #fb","http://twitter.com/schmidtwisser/statuses/212979112325808129"
"2012-06-13","10:56:37","schmidtwisser: @thegcat ich glaube nicht - vor allem aber aus Mangel an iPhones.","http://twitter.com/schmidtwisser/statuses/212861022296481792"
"2012-06-11","16:26:32","schmidtwisser: @mathiaskutzner du bist 'B' oder?","http://twitter.com/schmidtwisser/statuses/212219273366618112"
"2012-06-09","09:50:18","schmidtwisser: @jan am HPI?","http://twitter.com/schmidtwisser/statuses/211394782830919680"
"2012-06-07","09:51:25","schmidtwisser: RT @laurenbeukes: The uncropped Tiananmen Square tank photograph is terrifying. (via @zarsa) http://t.co/LpWIgFhH","http://twitter.com/schmidtwisser/statuses/210670288583663616"
"2012-06-03","21:05:04","schmidtwisser: @awendt du solltest pogen und nicht twittern. Das wäre Punk Rock.","http://twitter.com/schmidtwisser/statuses/209390267336372224"
"2012-06-02","15:38:18","schmidtwisser: RT @eventwifi: @euruko #euruko ##bobross Latest update, 2 day: 996 Unique devices; 74% Apple, Samsung 7%, HTC 5%, 4% Intel, 9% others. 2 ...","http://twitter.com/schmidtwisser/statuses/208945645187375106"
"2012-06-01","11:20:05","schmidtwisser: @wikimatze der @jan hat auch so eins. Der zeigt es bestimmt bei der nächsten @VI Berlin, wenn lieb fragst. Oder du leihst dir meins aus.","http://twitter.com/schmidtwisser/statuses/208518274101690369"
"2012-06-01","10:10:11","schmidtwisser: ChromeBook auf aktuelles ChromeOS aktualisiert. Mit den Fenstern rumgespielt. Jetzt wieder ab in den Schrank.","http://twitter.com/schmidtwisser/statuses/208500684910374913"
"2012-06-01","07:39:14","schmidtwisser: .@euruko went from cinema  in 2011 to theatre in 2012. What's next? @euruko 2013 in Rome in the coliseum?","http://twitter.com/schmidtwisser/statuses/208462696075624448"
"2012-05-31","18:03:34","schmidtwisser: @meineerde hab schon fast Pipi in den Augen.","http://twitter.com/schmidtwisser/statuses/208257427240529921"
"2012-05-31","18:02:48","schmidtwisser: @meineerde yay!","http://twitter.com/schmidtwisser/statuses/208257235258851328"
"2012-05-31","16:42:58","schmidtwisser: @_tomash @euruko last year's wifi was awesome.","http://twitter.com/schmidtwisser/statuses/208237145041797123"
"2012-05-31","16:42:34","schmidtwisser: @svenfuchs nie you're looking like hin. Haha","http://twitter.com/schmidtwisser/statuses/208237044156211200"
"2012-05-31","14:10:32","schmidtwisser: Texte lernen fürs Wochenende #dieärzte #fb","http://twitter.com/schmidtwisser/statuses/208198783064997889"
"2012-05-31","07:43:12","schmidtwisser: @meineerde go go go!","http://twitter.com/schmidtwisser/statuses/208101307930779648"
"2012-05-30","10:37:54","schmidtwisser: RT @dalmaer: Is there a better statistical model for testing than A/B? http://t.co/iIulQ5Er","http://twitter.com/schmidtwisser/statuses/207782882918408192"
"2012-05-29","13:52:47","schmidtwisser: RT @Schuppmann: Jurassic Quark #diätfilme","http://twitter.com/schmidtwisser/statuses/207469540525875201"
"2012-05-29","13:52:38","schmidtwisser: RT @JuergWyss: From Duck till Prawn #diätfilme","http://twitter.com/schmidtwisser/statuses/207469501086842881"
"2012-05-29","08:44:10","schmidtwisser: @meineerde Widmung für die Thesis? RT @zeroathome “I love deadlines. I like the whooshing sound they make as they fly by.' #towelday","http://twitter.com/schmidtwisser/statuses/207391873294282752"
"2012-05-29","07:14:10","schmidtwisser: @thegcat @machisuji aber in der Uni lassen sie mich doch garnicht mehr rein. Da hab ich null Bandbreite.","http://twitter.com/schmidtwisser/statuses/207369225998827520"
"2012-05-29","07:13:39","schmidtwisser: @thegcat @machisuji Das endgültige Ziel ist nur drei Straßen weiter. Ich glaube, dann bring ich lieber einen USB Stick vorbei.","http://twitter.com/schmidtwisser/statuses/207369095975415808"
"2012-05-29","06:26:18","schmidtwisser: Irgendwie ist meine Leitung zu schmal um 12 GB Daten hochzuladen. Was tun?","http://twitter.com/schmidtwisser/statuses/207357177109823488"
"2012-05-25","07:35:24","schmidtwisser: @konstantinhaase s/he probably can't hear you anymore","http://twitter.com/schmidtwisser/statuses/205925017341530112"
"2012-05-23","20:01:52","schmidtwisser: @thegcat damit ist der Mist aber noch nicht auf Papas Uralt-PC :(","http://twitter.com/schmidtwisser/statuses/205388094034284544"
"2012-05-23","19:52:50","schmidtwisser: Wer hätte gedacht, dass ich noch mal Windows XP installieren müsste. Was tut man nicht alles für die Familie. #fb","http://twitter.com/schmidtwisser/statuses/205385823284244482"
"2012-05-23","19:25:01","schmidtwisser: RT @MEHColeman: I love the British summer, it's my favourite day of the year. #fb","http://twitter.com/schmidtwisser/statuses/205378819773829120"
"2012-05-22","12:27:55","schmidtwisser: @clemensk That's the reason: http://t.co/Ard6g5iA","http://twitter.com/schmidtwisser/statuses/204911465063395328"
"2012-05-22","11:33:41","schmidtwisser: Which Twitter Clients for Mac and Android sync the read status just like echofon does?","http://twitter.com/schmidtwisser/statuses/204897816957554688"
"2012-05-21","21:40:25","schmidtwisser: Ich probier jetzt mal dieses Android aus, von dem immer alle reden.","http://twitter.com/schmidtwisser/statuses/204688121806327809"
"2012-05-21","13:55:23","schmidtwisser: Is it super-birthday today? Happy B-Day @meineerde, @clemensk, @overbyrd, and Mr. T","http://twitter.com/schmidtwisser/statuses/204571091950247936"
"2012-05-20","20:32:55","schmidtwisser: @clemensk BTW I really like your rates page. Its friendly, to the point and honest. I think it should be serve as example for everybody.","http://twitter.com/schmidtwisser/statuses/204308744975290368"
"2012-05-20","20:30:36","schmidtwisser: @clemensk So nobody is using your site from a desktop/laptop?","http://twitter.com/schmidtwisser/statuses/204308164290682880"
